     count_list      y_history    x_0_history    x_1_history   dx_0_history   dx_1_history
            322    2.45927e-01    6.49338e-01    1.49338e-01    5.34844e-04    5.34844e-04
            323    2.45177e-01    6.49873e-01    1.49873e-01    5.35018e-04    5.35018e-04
            324    2.44429e-01    6.50408e-01    1.50408e-01    5.35190e-04    5.35190e-04
            325    2.43681e-01    6.50943e-01    1.50943e-01    5.35359e-04    5.35359e-04
            326    2.42934e-01    6.51479e-01    1.51479e-01    5.35527e-04    5.35527e-04
            327    2.42188e-01    6.52014e-01    1.52014e-01    5.35693e-04    5.35693e-04
            328    2.41443e-01    6.52550e-01    1.52550e-01    5.35857e-04    5.35857e-04
            329    2.40699e-01    6.53086e-01    1.53086e-01    5.36019e-04    5.36019e-04
            330    2.39956e-01    6.53622e-01    1.53622e-01    5.36179e-04    5.36179e-04
            331    2.39213e-01    6.54158e-01    1.54158e-01    5.36338e-04    5.36338e-04
            332    2.38472e-01    6.54694e-01    1.54694e-01    5.36494e-04    5.36494e-04
            333    2.37731e-01    6.55231e-01    1.55231e-01    5.36648e-04    5.36648e-04
            334    2.36992e-01    6.55768e-01    1.55768e-01    5.36801e-04    5.36801e-04
            335    2.36253e-01    6.56304e-01    1.56304e-01    5.36951e-04    5.36951e-04
            336    2.35516e-01    6.56841e-01    1.56841e-01    5.37100e-04    5.37100e-04
            337    2.34779e-01    6.57378e-01    1.57378e-01    5.37247e-04    5.37247e-04
            338    2.34043e-01    6.57916e-01    1.57916e-01    5.37392e-04    5.37392e-04
            339    2.33309e-01    6.58453e-01    1.58453e-01    5.37534e-04    5.37534e-04
            340    2.32575e-01    6.58991e-01    1.58991e-01    5.37676e-04    5.37676e-04
            341    2.31842e-01    6.59528e-01    1.59528e-01    5.37815e-04    5.37815e-04
            342    2.31110e-01    6.60066e-01    1.60066e-01    5.37952e-04    5.37952e-04
            343    2.30379e-01    6.60604e-01    1.60604e-01    5.38087e-04    5.38087e-04
            344    2.29649e-01    6.61142e-01    1.61142e-01    5.38221e-04    5.38221e-04
            345    2.28920e-01    6.61680e-01    1.61680e-01    5.38352e-04    5.38352e-04
            346    2.28192e-01    6.62219e-01    1.62219e-01    5.38482e-04    5.38482e-04
            347    2.27465e-01    6.62757e-01    1.62757e-01    5.38610e-04    5.38610e-04
            348    2.26739e-01    6.63296e-01    1.63296e-01    5.38736e-04    5.38736e-04
            349    2.26014e-01    6.63835e-01    1.63835e-01    5.38860e-04    5.38860e-04
            350    2.25290e-01    6.64373e-01    1.64373e-01    5.38982e-04    5.38982e-04
            351    2.24567e-01    6.64912e-01    1.64912e-01    5.39103e-04    5.39103e-04
            352    2.23845e-01    6.65451e-01    1.65451e-01    5.39221e-04    5.39221e-04
            353    2.23124e-01    6.65991e-01    1.65991e-01    5.39338e-04    5.39338e-04
            354    2.22404e-01    6.66530e-01    1.66530e-01    5.39453e-04    5.39453e-04
            355    2.21685e-01    6.67070e-01    1.67070e-01    5.39566e-04    5.39566e-04
            356    2.20967e-01    6.67609e-01    1.67609e-01    5.39677e-04    5.39677e-04
            357    2.20250e-01    6.68149e-01    1.68149e-01    5.39786e-04    5.39786e-04
            358    2.19535e-01    6.68689e-01    1.68689e-01    5.39894e-04    5.39894e-04
            359    2.18820e-01    6.69228e-01    1.69228e-01    5.39999e-04    5.39999e-04
            360    2.18106e-01    6.69768e-01    1.69768e-01    5.40103e-04    5.40103e-04
            361    2.17393e-01    6.70309e-01    1.70309e-01    5.40205e-04    5.40205e-04
            362    2.16681e-01    6.70849e-01    1.70849e-01    5.40305e-04    5.40305e-04
            363    2.15970e-01    6.71389e-01    1.71389e-01    5.40403e-04    5.40403e-04
            364    2.15261e-01    6.71929e-01    1.71929e-01    5.40500e-04    5.40500e-04
            365    2.14552e-01    6.72470e-01    1.72470e-01    5.40595e-04    5.40595e-04
            366    2.13844e-01    6.73011e-01    1.73011e-01    5.40687e-04    5.40687e-04
            367    2.13138e-01    6.73551e-01    1.73551e-01    5.40778e-04    5.40778e-04
            368    2.12432e-01    6.74092e-01    1.74092e-01    5.40868e-04    5.40868e-04
            369    2.11728e-01    6.74633e-01    1.74633e-01    5.40955e-04    5.40955e-04
            370    2.11024e-01    6.75174e-01    1.75174e-01    5.41041e-04    5.41041e-04
            371    2.10322e-01    6.75715e-01    1.75715e-01    5.41124e-04    5.41124e-04
            372    2.09620e-01    6.76256e-01    1.76256e-01    5.41206e-04    5.41206e-04
            373    2.08920e-01    6.76797e-01    1.76797e-01    5.41287e-04    5.41287e-04
            374    2.08221e-01    6.77338e-01    1.77338e-01    5.41365e-04    5.41365e-04
            375    2.07523e-01    6.77880e-01    1.77880e-01    5.41442e-04    5.41442e-04
            376    2.06826e-01    6.78421e-01    1.78421e-01    5.41516e-04    5.41516e-04
            377    2.06130e-01    6.78963e-01    1.78963e-01    5.41589e-04    5.41589e-04
            378    2.05435e-01    6.79504e-01    1.79504e-01    5.41661e-04    5.41661e-04
            379    2.04741e-01    6.80046e-01    1.80046e-01    5.41730e-04    5.41730e-04
            380    2.04048e-01    6.80588e-01    1.80588e-01    5.41798e-04    5.41798e-04
            381    2.03357e-01    6.81130e-01    1.81130e-01    5.41864e-04    5.41864e-04
            382    2.02666e-01    6.81671e-01    1.81671e-01    5.41928e-04    5.41928e-04
            383    2.01977e-01    6.82213e-01    1.82213e-01    5.41990e-04    5.41990e-04
            384    2.01288e-01    6.82755e-01    1.82755e-01    5.42051e-04    5.42051e-04
            385    2.00601e-01    6.83297e-01    1.83297e-01    5.42109e-04    5.42109e-04
            386    1.99915e-01    6.83840e-01    1.83840e-01    5.42167e-04    5.42167e-04
            387    1.99230e-01    6.84382e-01    1.84382e-01    5.42222e-04    5.42222e-04
            388    1.98546e-01    6.84924e-01    1.84924e-01    5.42275e-04    5.42275e-04
            389    1.97863e-01    6.85466e-01    1.85466e-01    5.42327e-04    5.42327e-04
            390    1.97181e-01    6.86009e-01    1.86009e-01    5.42377e-04    5.42377e-04
            391    1.96501e-01    6.86551e-01    1.86551e-01    5.42425e-04    5.42425e-04
            392    1.95821e-01    6.87093e-01    1.87093e-01    5.42472e-04    5.42472e-04
            393    1.95143e-01    6.87636e-01    1.87636e-01    5.42517e-04    5.42517e-04
            394    1.94466e-01    6.88178e-01    1.88178e-01    5.42560e-04    5.42560e-04
            395    1.93789e-01    6.88721e-01    1.88721e-01    5.42601e-04    5.42601e-04
            396    1.93114e-01    6.89263e-01    1.89263e-01    5.42641e-04    5.42641e-04
            397    1.92440e-01    6.89806e-01    1.89806e-01    5.42678e-04    5.42678e-04
            398    1.91768e-01    6.90349e-01    1.90349e-01    5.42714e-04    5.42714e-04
            399    1.91096e-01    6.90892e-01    1.90892e-01    5.42749e-04    5.42749e-04
            400    1.90426e-01    6.91434e-01    1.91434e-01    5.42781e-04    5.42781e-04
            401    1.89756e-01    6.91977e-01    1.91977e-01    5.42812e-04    5.42812e-04
            402    1.89088e-01    6.92520e-01    1.92520e-01    5.42842e-04    5.42842e-04
            403    1.88421e-01    6.93063e-01    1.93063e-01    5.42869e-04    5.42869e-04
            404    1.87755e-01    6.93606e-01    1.93606e-01    5.42895e-04    5.42895e-04
            405    1.87090e-01    6.94148e-01    1.94148e-01    5.42919e-04    5.42919e-04
            406    1.86427e-01    6.94691e-01    1.94691e-01    5.42941e-04    5.42941e-04
            407    1.85764e-01    6.95234e-01    1.95234e-01    5.42962e-04    5.42962e-04
            408    1.85103e-01    6.95777e-01    1.95777e-01    5.42981e-04    5.42981e-04
            409    1.84443e-01    6.96320e-01    1.96320e-01    5.42998e-04    5.42998e-04
            410    1.83784e-01    6.96863e-01    1.96863e-01    5.43013e-04    5.43013e-04
            411    1.83126e-01    6.97406e-01    1.97406e-01    5.43027e-04    5.43027e-04
            412    1.82469e-01    6.97949e-01    1.97949e-01    5.43039e-04    5.43039e-04
            413    1.81814e-01    6.98492e-01    1.98492e-01    5.43049e-04    5.43049e-04
            414    1.81159e-01    6.99035e-01    1.99035e-01    5.43058e-04    5.43058e-04
            415    1.80506e-01    6.99578e-01    1.99578e-01    5.43065e-04    5.43065e-04
            416    1.79854e-01    7.00122e-01    2.00122e-01    5.43070e-04    5.43070e-04
            417    1.79203e-01    7.00665e-01    2.00665e-01    5.43074e-04    5.43074e-04
            418    1.78554e-01    7.01208e-01    2.01208e-01    5.43076e-04    5.43076e-04
            419    1.77905e-01    7.01751e-01    2.01751e-01    5.43076e-04    5.43076e-04
            420    1.77258e-01    7.02294e-01    2.02294e-01    5.43075e-04    5.43075e-04
            421    1.76612e-01    7.02837e-01    2.02837e-01    5.43072e-04    5.43072e-04
            422    1.75967e-01    7.03380e-01    2.03380e-01    5.43067e-04    5.43067e-04
            423    1.75323e-01    7.03923e-01    2.03923e-01    5.43060e-04    5.43060e-04
            424    1.74681e-01    7.04466e-01    2.04466e-01    5.43052e-04    5.43052e-04
            425    1.74039e-01    7.05009e-01    2.05009e-01    5.43042e-04    5.43042e-04
            426    1.73399e-01    7.05552e-01    2.05552e-01    5.43031e-04    5.43031e-04
            427    1.72760e-01    7.06095e-01    2.06095e-01    5.43018e-04    5.43018e-04
            428    1.72122e-01    7.06638e-01    2.06638e-01    5.43003e-04    5.43003e-04
            429    1.71486e-01    7.07181e-01    2.07181e-01    5.42986e-04    5.42986e-04
            430    1.70850e-01    7.07724e-01    2.07724e-01    5.42968e-04    5.42968e-04
            431    1.70216e-01    7.08267e-01    2.08267e-01    5.42948e-04    5.42948e-04
            432    1.69583e-01    7.08810e-01    2.08810e-01    5.42927e-04    5.42927e-04
            433    1.68951e-01    7.09353e-01    2.09353e-01    5.42904e-04    5.42904e-04
            434    1.68321e-01    7.09896e-01    2.09896e-01    5.42879e-04    5.42879e-04
            435    1.67691e-01    7.10439e-01    2.10439e-01    5.42853e-04    5.42853e-04
            436    1.67063e-01    7.10982e-01    2.10982e-01    5.42825e-04    5.42825e-04
            437    1.66436e-01    7.11525e-01    2.11525e-01    5.42795e-04    5.42795e-04
            438    1.65810e-01    7.12067e-01    2.12067e-01    5.42764e-04    5.42764e-04
            439    1.65186e-01    7.12610e-01    2.12610e-01    5.42731e-04    5.42731e-04
            440    1.64563e-01    7.13153e-01    2.13153e-01    5.42696e-04    5.42696e-04
            441    1.63941e-01    7.13696e-01    2.13696e-01    5.42660e-04    5.42660e-04
            442    1.63320e-01    7.14238e-01    2.14238e-01    5.42622e-04    5.42622e-04
            443    1.62700e-01    7.14781e-01    2.14781e-01    5.42582e-04    5.42582e-04
            444    1.62082e-01    7.15323e-01    2.15323e-01    5.42541e-04    5.42541e-04
            445    1.61464e-01    7.15866e-01    2.15866e-01    5.42498e-04    5.42498e-04
            446    1.60848e-01    7.16408e-01    2.16408e-01    5.42454e-04    5.42454e-04
            447    1.60234e-01    7.16951e-01    2.16951e-01    5.42408e-04    5.42408e-04
            448    1.59620e-01    7.17493e-01    2.17493e-01    5.42360e-04    5.42360e-04
            449    1.59008e-01    7.18036e-01    2.18036e-01    5.42311e-04    5.42311e-04
            450    1.58397e-01    7.18578e-01    2.18578e-01    5.42260e-04    5.42260e-04
            451    1.57787e-01    7.19120e-01    2.19120e-01    5.42208e-04    5.42208e-04
            452    1.57178e-01    7.19662e-01    2.19662e-01    5.42154e-04    5.42154e-04
            453    1.56571e-01    7.20205e-01    2.20205e-01    5.42098e-04    5.42098e-04
            454    1.55965e-01    7.20747e-01    2.20747e-01    5.42041e-04    5.42041e-04
            455    1.55360e-01    7.21289e-01    2.21289e-01    5.41982e-04    5.41982e-04
            456    1.54756e-01    7.21831e-01    2.21831e-01    5.41921e-04    5.41921e-04
            457    1.54154e-01    7.22373e-01    2.22373e-01    5.41859e-04    5.41859e-04
            458    1.53553e-01    7.22914e-01    2.22914e-01    5.41795e-04    5.41795e-04
            459    1.52953e-01    7.23456e-01    2.23456e-01    5.41730e-04    5.41730e-04
            460    1.52354e-01    7.23998e-01    2.23998e-01    5.41663e-04    5.41663e-04
            461    1.51757e-01    7.24540e-01    2.24540e-01    5.41594e-04    5.41594e-04
            462    1.51161e-01    7.25081e-01    2.25081e-01    5.41524e-04    5.41524e-04
            463    1.50566e-01    7.25623e-01    2.25623e-01    5.41452e-04    5.41452e-04
            464    1.49972e-01    7.26164e-01    2.26164e-01    5.41379e-04    5.41379e-04
            465    1.49380e-01    7.26706e-01    2.26706e-01    5.41304e-04    5.41304e-04
            466    1.48789e-01    7.27247e-01    2.27247e-01    5.41228e-04    5.41228e-04
            467    1.48199e-01    7.27788e-01    2.27788e-01    5.41149e-04    5.41149e-04
            468    1.47610e-01    7.28329e-01    2.28329e-01    5.41070e-04    5.41070e-04
            469    1.47023e-01    7.28870e-01    2.28870e-01    5.40988e-04    5.40988e-04
            470    1.46436e-01    7.29411e-01    2.29411e-01    5.40906e-04    5.40906e-04
            471    1.45852e-01    7.29952e-01    2.29952e-01    5.40821e-04    5.40821e-04
            472    1.45268e-01    7.30493e-01    2.30493e-01    5.40735e-04    5.40735e-04
            473    1.44686e-01    7.31034e-01    2.31034e-01    5.40648e-04    5.40648e-04
            474    1.44105e-01    7.31574e-01    2.31574e-01    5.40558e-04    5.40558e-04
            475    1.43525e-01    7.32115e-01    2.32115e-01    5.40468e-04    5.40468e-04
            476    1.42946e-01    7.32655e-01    2.32655e-01    5.40375e-04    5.40375e-04
            477    1.42369e-01    7.33196e-01    2.33196e-01    5.40282e-04    5.40282e-04
            478    1.41793e-01    7.33736e-01    2.33736e-01    5.40186e-04    5.40186e-04
            479    1.41218e-01    7.34276e-01    2.34276e-01    5.40089e-04    5.40089e-04
            480    1.40645e-01    7.34816e-01    2.34816e-01    5.39991e-04    5.39991e-04
            481    1.40072e-01    7.35356e-01    2.35356e-01    5.39890e-04    5.39890e-04
            482    1.39502e-01    7.35896e-01    2.35896e-01    5.39789e-04    5.39789e-04
            483    1.38932e-01    7.36436e-01    2.36436e-01    5.39686e-04    5.39686e-04
            484    1.38364e-01    7.36976e-01    2.36976e-01    5.39581e-04    5.39581e-04
            485    1.37796e-01    7.37515e-01    2.37515e-01    5.39474e-04    5.39474e-04
            486    1.37231e-01    7.38055e-01    2.38055e-01    5.39367e-04    5.39367e-04
            487    1.36666e-01    7.38594e-01    2.38594e-01    5.39257e-04    5.39257e-04
            488    1.36103e-01    7.39133e-01    2.39133e-01    5.39146e-04    5.39146e-04
            489    1.35541e-01    7.39673e-01    2.39673e-01    5.39034e-04    5.39034e-04
            490    1.34980e-01    7.40212e-01    2.40212e-01    5.38920e-04    5.38920e-04
            491    1.34421e-01    7.40751e-01    2.40751e-01    5.38804e-04    5.38804e-04
            492    1.33862e-01    7.41289e-01    2.41289e-01    5.38687e-04    5.38687e-04
            493    1.33306e-01    7.41828e-01    2.41828e-01    5.38568e-04    5.38568e-04
            494    1.32750e-01    7.42367e-01    2.42367e-01    5.38448e-04    5.38448e-04
            495    1.32196e-01    7.42905e-01    2.42905e-01    5.38326e-04    5.38326e-04
            496    1.31643e-01    7.43443e-01    2.43443e-01    5.38203e-04    5.38203e-04
            497    1.31091e-01    7.43982e-01    2.43982e-01    5.38078e-04    5.38078e-04
            498    1.30540e-01    7.44520e-01    2.44520e-01    5.37951e-04    5.37951e-04
            499    1.29991e-01    7.45058e-01    2.45058e-01    5.37824e-04    5.37824e-04
            500    1.29443e-01    7.45595e-01    2.45595e-01    5.37694e-04    5.37694e-04
            501    1.28897e-01    7.46133e-01    2.46133e-01    5.37563e-04    5.37563e-04
            502    1.28351e-01    7.46671e-01    2.46671e-01    5.37431e-04    5.37431e-04
            503    1.27807e-01    7.47208e-01    2.47208e-01    5.37297e-04    5.37297e-04
            504    1.27265e-01    7.47745e-01    2.47745e-01    5.37161e-04    5.37161e-04
            505    1.26723e-01    7.48283e-01    2.48283e-01    5.37024e-04    5.37024e-04
            506    1.26183e-01    7.48820e-01    2.48820e-01    5.36885e-04    5.36885e-04
            507    1.25644e-01    7.49356e-01    2.49356e-01    5.36745e-04    5.36745e-04
            508    1.25107e-01    7.49893e-01    2.49893e-01    5.36604e-04    5.36604e-04
            509    1.24571e-01    7.50430e-01    2.50430e-01    5.36461e-04    5.36461e-04
            510    1.24036e-01    7.50966e-01    2.50966e-01    5.36316e-04    5.36316e-04
            511    1.23502e-01    7.51503e-01    2.51503e-01    5.36170e-04    5.36170e-04
            512    1.22970e-01    7.52039e-01    2.52039e-01    5.36022e-04    5.36022e-04
            513    1.22438e-01    7.52575e-01    2.52575e-01    5.35873e-04    5.35873e-04
            514    1.21909e-01    7.53111e-01    2.53111e-01    5.35722e-04    5.35722e-04
            515    1.21380e-01    7.53646e-01    2.53646e-01    5.35570e-04    5.35570e-04
            516    1.20853e-01    7.54182e-01    2.54182e-01    5.35416e-04    5.35416e-04
            517    1.20327e-01    7.54717e-01    2.54717e-01    5.35261e-04    5.35261e-04
            518    1.19803e-01    7.55253e-01    2.55253e-01    5.35104e-04    5.35104e-04
            519    1.19279e-01    7.55788e-01    2.55788e-01    5.34946e-04    5.34946e-04
            520    1.18757e-01    7.56323e-01    2.56323e-01    5.34787e-04    5.34787e-04
            521    1.18237e-01    7.56857e-01    2.56857e-01    5.34625e-04    5.34625e-04
            522    1.17717e-01    7.57392e-01    2.57392e-01    5.34463e-04    5.34463e-04
            523    1.17199e-01    7.57927e-01    2.57927e-01    5.34299e-04    5.34299e-04
            524    1.16682e-01    7.58461e-01    2.58461e-01    5.34133e-04    5.34133e-04
            525    1.16167e-01    7.58995e-01    2.58995e-01    5.33966e-04    5.33966e-04
            526    1.15653e-01    7.59529e-01    2.59529e-01    5.33797e-04    5.33797e-04
            527    1.15140e-01    7.60063e-01    2.60063e-01    5.33627e-04    5.33627e-04
            528    1.14628e-01    7.60596e-01    2.60596e-01    5.33455e-04    5.33455e-04
            529    1.14118e-01    7.61130e-01    2.61130e-01    5.33282e-04    5.33282e-04
            530    1.13609e-01    7.61663e-01    2.61663e-01    5.33108e-04    5.33108e-04
            531    1.13101e-01    7.62196e-01    2.62196e-01    5.32931e-04    5.32931e-04
            532    1.12595e-01    7.62729e-01    2.62729e-01    5.32754e-04    5.32754e-04
            533    1.12090e-01    7.63262e-01    2.63262e-01    5.32575e-04    5.32575e-04
            534    1.11586e-01    7.63794e-01    2.63794e-01    5.32394e-04    5.32394e-04
            535    1.11084e-01    7.64327e-01    2.64327e-01    5.32212e-04    5.32212e-04
            536    1.10582e-01    7.64859e-01    2.64859e-01    5.32029e-04    5.32029e-04
            537    1.10083e-01    7.65391e-01    2.65391e-01    5.31844e-04    5.31844e-04
            538    1.09584e-01    7.65923e-01    2.65923e-01    5.31657e-04    5.31657e-04
            539    1.09087e-01    7.66455e-01    2.66455e-01    5.31470e-04    5.31470e-04
            540    1.08591e-01    7.66986e-01    2.66986e-01    5.31280e-04    5.31280e-04
            541    1.08096e-01    7.67517e-01    2.67517e-01    5.31089e-04    5.31089e-04
            542    1.07603e-01    7.68048e-01    2.68048e-01    5.30897e-04    5.30897e-04
            543    1.07111e-01    7.68579e-01    2.68579e-01    5.30703e-04    5.30703e-04
            544    1.06620e-01    7.69110e-01    2.69110e-01    5.30508e-04    5.30508e-04
            545    1.06131e-01    7.69641e-01    2.69641e-01    5.30311e-04    5.30311e-04
            546    1.05643e-01    7.70171e-01    2.70171e-01    5.30113e-04    5.30113e-04
            547    1.05156e-01    7.70701e-01    2.70701e-01    5.29914e-04    5.29914e-04
            548    1.04671e-01    7.71231e-01    2.71231e-01    5.29712e-04    5.29712e-04
            549    1.04186e-01    7.71761e-01    2.71761e-01    5.29510e-04    5.29510e-04
            550    1.03704e-01    7.72290e-01    2.72290e-01    5.29306e-04    5.29306e-04
            551    1.03222e-01    7.72819e-01    2.72819e-01    5.29100e-04    5.29100e-04
            552    1.02742e-01    7.73349e-01    2.73349e-01    5.28893e-04    5.28893e-04
            553    1.02263e-01    7.73877e-01    2.73877e-01    5.28685e-04    5.28685e-04
            554    1.01785e-01    7.74406e-01    2.74406e-01    5.28475e-04    5.28475e-04
            555    1.01309e-01    7.74935e-01    2.74935e-01    5.28264e-04    5.28264e-04
            556    1.00834e-01    7.75463e-01    2.75463e-01    5.28051e-04    5.28051e-04
            557    1.00360e-01    7.75991e-01    2.75991e-01    5.27837e-04    5.27837e-04
            558    9.98877e-02    7.76519e-01    2.76519e-01    5.27621e-04    5.27621e-04
            559    9.94166e-02    7.77046e-01    2.77046e-01    5.27404e-04    5.27404e-04
            560    9.89469e-02    7.77574e-01    2.77574e-01    5.27186e-04    5.27186e-04
            561    9.84784e-02    7.78101e-01    2.78101e-01    5.26966e-04    5.26966e-04
            562    9.80112e-02    7.78628e-01    2.78628e-01    5.26744e-04    5.26744e-04
            563    9.75453e-02    7.79155e-01    2.79155e-01    5.26522e-04    5.26522e-04
            564    9.70808e-02    7.79681e-01    2.79681e-01    5.26297e-04    5.26297e-04
            565    9.66175e-02    7.80207e-01    2.80207e-01    5.26072e-04    5.26072e-04
            566    9.61555e-02    7.80734e-01    2.80734e-01    5.25844e-04    5.25844e-04
            567    9.56949e-02    7.81259e-01    2.81259e-01    5.25616e-04    5.25616e-04
            568    9.52356e-02    7.81785e-01    2.81785e-01    5.25386e-04    5.25386e-04
            569    9.47775e-02    7.82310e-01    2.82310e-01    5.25154e-04    5.25154e-04
            570    9.43208e-02    7.82836e-01    2.82836e-01    5.24921e-04    5.24921e-04
            571    9.38654e-02    7.83360e-01    2.83360e-01    5.24687e-04    5.24687e-04
            572    9.34112e-02    7.83885e-01    2.83885e-01    5.24451e-04    5.24451e-04
            573    9.29584e-02    7.84410e-01    2.84410e-01    5.24214e-04    5.24214e-04
            574    9.25069e-02    7.84934e-01    2.84934e-01    5.23975e-04    5.23975e-04
            575    9.20567e-02    7.85458e-01    2.85458e-01    5.23735e-04    5.23735e-04
            576    9.16078e-02    7.85982e-01    2.85982e-01    5.23494e-04    5.23494e-04
            577    9.11602e-02    7.86505e-01    2.86505e-01    5.23251e-04    5.23251e-04
            578    9.07139e-02    7.87028e-01    2.87028e-01    5.23006e-04    5.23006e-04
            579    9.02689e-02    7.87551e-01    2.87551e-01    5.22761e-04    5.22761e-04
            580    8.98252e-02    7.88074e-01    2.88074e-01    5.22513e-04    5.22513e-04
            581    8.93828e-02    7.88597e-01    2.88597e-01    5.22265e-04    5.22265e-04
            582    8.89417e-02    7.89119e-01    2.89119e-01    5.22015e-04    5.22015e-04
            583    8.85019e-02    7.89641e-01    2.89641e-01    5.21763e-04    5.21763e-04
            584    8.80635e-02    7.90163e-01    2.90163e-01    5.21510e-04    5.21510e-04
            585    8.76263e-02    7.90684e-01    2.90684e-01    5.21256e-04    5.21256e-04
            586    8.71904e-02    7.91205e-01    2.91205e-01    5.21000e-04    5.21000e-04
            587    8.67558e-02    7.91726e-01    2.91726e-01    5.20743e-04    5.20743e-04
            588    8.63225e-02    7.92247e-01    2.92247e-01    5.20484e-04    5.20484e-04
            589    8.58905e-02    7.92768e-01    2.92768e-01    5.20224e-04    5.20224e-04
            590    8.54598e-02    7.93288e-01    2.93288e-01    5.19963e-04    5.19963e-04
            591    8.50305e-02    7.93808e-01    2.93808e-01    5.19700e-04    5.19700e-04
            592    8.46024e-02    7.94327e-01    2.94327e-01    5.19436e-04    5.19436e-04
            593    8.41756e-02    7.94847e-01    2.94847e-01    5.19170e-04    5.19170e-04
            594    8.37501e-02    7.95366e-01    2.95366e-01    5.18903e-04    5.18903e-04
            595    8.33259e-02    7.95885e-01    2.95885e-01    5.18635e-04    5.18635e-04
            596    8.29030e-02    7.96404e-01    2.96404e-01    5.18365e-04    5.18365e-04
            597    8.24813e-02    7.96922e-01    2.96922e-01    5.18094e-04    5.18094e-04
            598    8.20610e-02    7.97440e-01    2.97440e-01    5.17821e-04    5.17821e-04
            599    8.16420e-02    7.97958e-01    2.97958e-01    5.17547e-04    5.17547e-04
            600    8.12243e-02    7.98475e-01    2.98475e-01    5.17271e-04    5.17271e-04
            601    8.08078e-02    7.98993e-01    2.98993e-01    5.16994e-04    5.16994e-04
            602    8.03927e-02    7.99510e-01    2.99510e-01    5.16716e-04    5.16716e-04
            603    7.99788e-02    8.00026e-01    3.00026e-01    5.16436e-04    5.16436e-04
            604    7.95663e-02    8.00543e-01    3.00543e-01    5.16155e-04    5.16155e-04
            605    7.91550e-02    8.01059e-01    3.01059e-01    5.15873e-04    5.15873e-04
            606    7.87450e-02    8.01575e-01    3.01575e-01    5.15589e-04    5.15589e-04
            607    7.83363e-02    8.02090e-01    3.02090e-01    5.15304e-04    5.15304e-04
            608    7.79289e-02    8.02606e-01    3.02606e-01    5.15017e-04    5.15017e-04
            609    7.75228e-02    8.03121e-01    3.03121e-01    5.14729e-04    5.14729e-04
            610    7.71180e-02    8.03636e-01    3.03636e-01    5.14439e-04    5.14439e-04
            611    7.67145e-02    8.04150e-01    3.04150e-01    5.14148e-04    5.14148e-04
            612    7.63122e-02    8.04664e-01    3.04664e-01    5.13856e-04    5.13856e-04
            613    7.59112e-02    8.05178e-01    3.05178e-01    5.13562e-04    5.13562e-04
            614    7.55115e-02    8.05692e-01    3.05692e-01    5.13267e-04    5.13267e-04
            615    7.51131e-02    8.06205e-01    3.06205e-01    5.12971e-04    5.12971e-04
            616    7.47160e-02    8.06718e-01    3.06718e-01    5.12673e-04    5.12673e-04
            617    7.43202e-02    8.07230e-01    3.07230e-01    5.12373e-04    5.12373e-04
            618    7.39256e-02    8.07743e-01    3.07743e-01    5.12073e-04    5.12073e-04
            619    7.35324e-02    8.08255e-01    3.08255e-01    5.11771e-04    5.11771e-04
            620    7.31404e-02    8.08767e-01    3.08767e-01    5.11467e-04    5.11467e-04
            621    7.27496e-02    8.09278e-01    3.09278e-01    5.11162e-04    5.11162e-04
            622    7.23602e-02    8.09789e-01    3.09789e-01    5.10856e-04    5.10856e-04
            623    7.19721e-02    8.10300e-01    3.10300e-01    5.10549e-04    5.10549e-04
            624    7.15852e-02    8.10811e-01    3.10811e-01    5.10239e-04    5.10239e-04
            625    7.11996e-02    8.11321e-01    3.11321e-01    5.09929e-04    5.09929e-04
            626    7.08152e-02    8.11831e-01    3.11831e-01    5.09617e-04    5.09617e-04
            627    7.04322e-02    8.12341e-01    3.12341e-01    5.09304e-04    5.09304e-04
            628    7.00504e-02    8.12850e-01    3.12850e-01    5.08990e-04    5.08990e-04
            629    6.96699e-02    8.13359e-01    3.13359e-01    5.08674e-04    5.08674e-04
            630    6.92906e-02    8.13867e-01    3.13867e-01    5.08356e-04    5.08356e-04
            631    6.89127e-02    8.14376e-01    3.14376e-01    5.08038e-04    5.08038e-04
            632    6.85360e-02    8.14884e-01    3.14884e-01    5.07718e-04    5.07718e-04
            633    6.81605e-02    8.15392e-01    3.15392e-01    5.07396e-04    5.07396e-04
            634    6.77864e-02    8.15899e-01    3.15899e-01    5.07073e-04    5.07073e-04
            635    6.74135e-02    8.16406e-01    3.16406e-01    5.06749e-04    5.06749e-04
            636    6.70418e-02    8.16913e-01    3.16913e-01    5.06423e-04    5.06423e-04
            637    6.66715e-02    8.17419e-01    3.17419e-01    5.06096e-04    5.06096e-04
            638    6.63024e-02    8.17925e-01    3.17925e-01    5.05768e-04    5.05768e-04
            639    6.59345e-02    8.18431e-01    3.18431e-01    5.05438e-04    5.05438e-04
            640    6.55680e-02    8.18937e-01    3.18937e-01    5.05107e-04    5.05107e-04
            641    6.52026e-02    8.19442e-01    3.19442e-01    5.04775e-04    5.04775e-04
            642    6.48386e-02    8.19946e-01    3.19946e-01    5.04441e-04    5.04441e-04
            643    6.44758e-02    8.20451e-01    3.20451e-01    5.04105e-04    5.04105e-04
            644    6.41143e-02    8.20955e-01    3.20955e-01    5.03769e-04    5.03769e-04
            645    6.37540e-02    8.21459e-01    3.21459e-01    5.03431e-04    5.03431e-04
